Nome,Saldo
Wilbur Douglas LLD,619.0
Wilbur Durgan,-161.0
Wilbur Goldner,685.0
Wilbur Haag,542.0
Wilbur Hand III,410.0
Wilbur Heathcote I,234.0
Wilbur Heller,611.0
Wilbur Hintz,547.0
Wilbur Howell,655.0
Wilbur Keeling,230.0
Wilbur Klocko,100.0
Wilbur Klocko,735.0
Wilbur Kuhn,85.0
Wilbur Larson,586.0
Wilbur Leannon,842.0
Wilbur Marquardt,391.0
Wilbur Mayer,-1.0
Wilbur McGlynn,104.0
Wilbur Pfeffer,350.0
Wilbur Pfeffer PhD,672.0
Wilbur Powlowski,706.0
Wilbur Renner,647.0
Wilbur Rohan,125.0
Wilbur Schamberger,644.0
Wilbur Schmeler,351.0
Wilbur Schroeder,257.0
Wilbur Schulist,497.0
Wilbur Schulist Jr.,632.0
Wilbur Schuppe,576.0
Wilbur Shields DDS,242.0
Wilbur Stehr,-62.0
Wilbur Windler,553.0
Wilbur Wintheiser,777.0
Wilburn Bailey,712.0
Wilburn Bruen,571.0
Wilburn Cartwright,661.0
Wilburn Dicki,77.0
Wilburn Emard,382.0
Wilburn Feil,316.0
Wilburn Gerlach,163.0
Wilburn Hamill,492.0
Wilburn Heidenreich,322.0
Wilburn Hermann,169.0
Wilburn Hessel,780.0
Wilburn Hintz,-7.0
Wilburn Hyatt LLD,308.0
Wilburn Johnston CPA,618.0
Wilburn Kirlin,574.0
Wilburn Koss,254.0
Wilburn Leffler,417.0
Wilburn McKenzie DO,193.0
Wilburn Murphy,745.0
Wilburn O'Conner,485.0
Wilburn Ratke DO,-29.0
Wilburn Renner,22.0
Wilburn Reynolds,220.0
Wilburn Rowe,254.0
Wilburn Schmeler,265.0
Wilburn Sporer,841.0
Wilburn Stehr,308.0
Wilburn Steuber DDS,463.0
Wilburn Treutel,896.0
Wilburn Waelchi,-155.0
Wilburn Walker,396.0
Wilda Bosco,940.0
Wilda Buckridge,116.0
Wilda Cummerata,83.0
Wilda DuBuque,594.0
Wilda Flatley DVM,582.0
Wilda Goyette,-125.0
Wilda Gusikowski,655.0
Wilda Harvey,272.0
Wilda Jacobs,557.0
Wilda Lueilwitz,257.0
Wilda Mohr,22.0
Wilda Reichert DO,329.0
Wilda Rosenbaum,188.0
Wilda Turner,920.0
Wilda Welch,675.0
Wilda West,277.0
Wiley Becker DDS,232.0
Wiley Cruickshank,812.0
Wiley Deckow IV,566.0
Wiley Donnelly,809.0
Wiley Donnelly,358.0
Wiley Durgan,64.0
Wiley Friesen,989.0
Wiley Hegmann,721.0
Wiley Herzog,858.0
Wiley Hessel II,519.0
Wiley Johnston,692.0
Wiley Keebler,274.0
Wiley Kertzmann,81.0
Wiley Klein,-100.0
Wiley Konopelski,320.0
Wiley Mitchell,539.0
Wiley Monahan,-83.0
Wiley Nikolaus,588.0
Wiley Nitzsche LLD,2.0
Wiley Paucek,323.0
Wiley Raynor,579.0
Wiley Rippin LLD,650.0
Wiley Sanford,809.0
Wiley Sawayn,757.0
Wiley Schinner,158.0
Wiley Schuster DC,124.0
Wiley Shanahan,625.0
Wiley Stokes,936.0
Wiley Tremblay,917.0
Wiley Upton,162.0
Wiley Walsh,77.0
Wiley Yost,356.0
Wilford Bogisich,425.0
Wilford Brekke,402.0
Wilford Doyle,816.0
Wilford Goyette,710.0
Wilford Hagenes,759.0
Wilford Haley,537.0
Wilford Hirthe,112.0
Wilford Jacobs,-35.0
Wilford Kulas,907.0
Wilford Leannon,-88.0
Wilford Mann,281.0
Wilford Moore,518.0
Wilford Mraz,11.0
Wilford Murazik,304.0
Wilford Purdy,181.0
Wilford Quigley V,558.0
Wilford Quitzon,907.0
Wilford Raynor LLD,620.0
Wilford Rice,708.0
Wilford Robel IV,730.0
Wilford Schaefer,828.0
Wilford Schowalter,-188.0
Wilford Schroeder,782.0
Wilford Stamm,537.0
Wilford Torphy,25.0
Wilford Welch,175.0
Wilford Will,839.0
Wilford Wiza JD,260.0
Wilfred Bergstrom,180.0
Wilfred Bergstrom,58.0
Wilfred Bogan DVM,580.0
Wilfred Carroll,365.0
Wilfred Christiansen,417.0
Wilfred Goodwin,-100.0
Wilfred Goyette,908.0
Wilfred Grimes,296.0
Wilfred Heidenreich,352.0
Wilfred Howe,138.0
Wilfred Koepp,572.0
Wilfred Krajcik Ret.,735.0
Wilfred Lesch,798.0
Wilfred Leuschke,56.0
Wilfred Lindgren,262.0
Wilfred Littel,806.0
Wilfred Maggio,851.0
Wilfred Mayert,8.0
Wilfred Pouros,518.0
Wilfred Satterfield,174.0
Wilfred Schmeler,570.0
Wilfred Sporer,279.0
Wilfred Steuber,212.0
Wilfred Stokes,165.0
Wilfred Volkman VM,775.0
Wilfred Von,470.0
Wilfred Waelchi,421.0
Wilfred Walsh,672.0
Wilfred West IV,-135.0
Wilfred White,240.0
Wilfred Wisozk III,422.0
Wilfredo Bartell,588.0
Wilfredo Bogan,876.0
Wilfredo Bradtke,-79.0
Wilfredo Bradtke,524.0
Wilfredo Brown,-59.0
Wilfredo Cruickshank,800.0
Wilfredo Dietrich,619.0
Wilfredo Dooley,709.0
Wilfredo Flatley,-95.0
Wilfredo Flatley,314.0
Wilfredo Hartmann,428.0
Wilfredo Heaney,-149.0
Wilfredo Jacobs,105.0
Wilfredo Jast,35.0
Wilfredo Kunde VM,493.0
Wilfredo Kunze,-112.0
Wilfredo Lebsack,704.0
Wilfredo Morar,710.0
Wilfredo Murphy,329.0
Wilfredo Murray Ret.,713.0
Wilfredo Nikolaus Esq.,706.0
Wilfredo Ondricka,588.0
Wilfredo Orn,362.0
Wilfredo Romaguera,388.0
Wilfredo Rowe CPA,1.0
Wilfredo Schaden,640.0
Wilfredo Schinner,-55.0
Wilfredo Schulist III,731.0
Wilfredo Shanahan V,575.0
Wilfredo Toy,479.0
Wilfredo Weissnat,526.0
Wilhelmina McLaughlin,918.0
Wilhelmina O'Conner,757.0
Wilhelmina Ondricka,895.0
Wilhelmina Waters VM,484.0
Wilhemina Bode,719.0
Wilhemina D'Amore Sr.,10.0
Wilhemina Kuhlman Ret.,-57.0
Wilhemina Langosh,767.0
Wilhemina Little,670.0
Wilhemina Mohr I,112.0
Wilhemina Morar,770.0
Wilhemina Murray,508.0
Wilhemina O'Connell LLD,267.0
Wilhemina Reichert LLD,687.0
Wilhemina Rodriguez II,181.0
Wilhemina Sanford,50.0
Wilhemina Skiles Esq.,463.0
Wilhemina Von,-57.0
Will Balistreri DVM,566.0
Will Berge,134.0
Will Blanda,258.0
Will Botsford II,681.0
Will Boyer DC,966.0
Will Brekke DO,680.0
Will Carroll,850.0
Will Cole III,692.0
Will Conn,635.0
Will Conroy,522.0
Will Cormier,300.0
Will Crooks DC,23.0
Will Cummerata,7.0
Will Dibbert,-99.0
Will Dibbert,889.0
Will Dietrich,115.0
Will Erdman CPA,916.0
Will Fisher,366.0
Will Herzog DO,837.0
Will Johns,278.0
Will Kihn,554.0
Will Kilback Sr.,68.0
Will Koss,161.0
Will Kunde,111.0
Will Leannon,335.0
Will Littel,21.0
Will Mante,554.0
Will Ondricka,364.0
Will Pouros,-57.0
Will Schneider,747.0
Will Schneider,161.0
Will Stark,204.0
Will Stokes,349.0
Will Stracke,775.0
Will Tromp DVM,538.0
Will Waelchi,597.0
Will Witting I,508.0
Will Wolf MD,617.0
Willa Bashirian,753.0
Willa Braun,228.0
Willa Brekke VM,39.0
Willa Christiansen,324.0
Willa Hirthe,57.0
Willa Johnston,807.0
Willa Luettgen,569.0
Willa Moen,657.0
Willa Ortiz Esq.,345.0
Willa Pacocha III,241.0
Willa Pagac,801.0
Willa Predovic,306.0
Willard Bartoletti,621.0
Willard Bauch,72.0
Willard Beahan,499.0
Willard Boyle DC,160.0
Willard Crist,31.0
Willard Feest,-32.0
Willard Ferry,445.0
Willard Funk,854.0
Willard Hamill IV,346.0
Willard Hills,238.0
Willard Johns,289.0
Willard Kassulke,41.0
Willard Koch,149.0
Willard Lemke,380.0
Willard Lowe,521.0
Willard Lowe,684.0
Willard Macejkovic,326.0
Willard Marquardt,302.0
Willard Mills,250.0
Willard Muller,-24.0
Willard O'Keefe,44.0
Willard Pfannerstill II,417.0
Willard Pollich,2.0
Willard Rempel,502.0
Willard Roob,81.0
Willard Rosenbaum IV,351.0
Willard Sanford,753.0
Willard Schmeler,836.0
Willard Shields,293.0
Willard Stehr,341.0
Willard Ward,377.0
Willard Will Ret.,826.0
Willard Zemlak,231.0
Willena Armstrong,-67.0
Willena Bailey,511.0
Willena Boehm,958.0
Willena Daniel,632.0
Willena Hessel,835.0
Willena Hodkiewicz,771.0
Willena Prosacco,880.0
Willena Quigley,64.0
Willena Stehr,262.0
Willene Beier,544.0
Willene Goodwin,408.0
Willene Koepp,12.0
Willene Moen,15.0
Willene Nikolaus,511.0
Willene Sauer,255.0
Willene Swift,240.0
Willetta Anderson,408.0
Willetta Bailey,899.0
Willetta Carter,741.0
Willetta Emmerich,251.0
Willetta Goodwin,538.0
Willetta Hane,795.0
Willetta Howell,636.0
Willetta Kling PhD,906.0
Willetta Kutch,-68.0
Willetta Runte,-40.0
Willetta Senger,412.0
Willetta Treutel,278.0
Willette Fahey,417.0
Willette Feest,473.0
Willette Gislason,298.0
Willette Graham,520.0
Willette Graham PhD,392.0
Willette Harris,477.0
Willette Legros,653.0
Willette Reichert MD,944.0
Willette Stiedemann,209.0
Willette Swift DO,73.0
Willette Toy,618.0
Willette Ward,597.0
Willette Wilkinson,39.0
Willette Zieme,530.0
Willia Crist,197.0
Willia Daugherty,-18.0
Willia Dibbert III,377.0
Willia Goyette,561.0
Willia Johnson,326.0
Willia Kilback,617.0
Willia Lehner,537.0
Willia Murray CPA,463.0
Willia Swaniawski,-17.0
William Altenwerth I,589.0
William Bashirian,562.0
William Beahan,780.0
William Beahan,571.0
William Berge,591.0
William Boyle DVM,216.0
William Carter,73.0
William Cassin,330.0
William Cruickshank LLD,315.0
William Cummerata,751.0
William Erdman,617.0
William Ernser,818.0
William Gibson,192.0
William Hessel,53.0
William Hilpert,373.0
William Hilpert,607.0
William Kovacek CPA,20.0
William Lehner,885.0
William Lueilwitz,51.0
William Macejkovic,862.0
William Morar,72.0
William Morissette CPA,936.0
William O'Keefe II,-119.0
William Pouros CPA,479.0
William Powlowski,-44.0
William Predovic IV,889.0
William Prohaska I,293.0
William Rempel,865.0
William Reynolds,259.0
William Reynolds,892.0
William Rice,644.0
William Schinner,176.0
William Spinka,417.0
William Stanton,-109.0
William Stark,533.0
William Stracke,627.0
William Thiel,669.0
William VonRueden,205.0
William Waters,787.0
William Wehner Ret.,0.0
Williams Aufderhar,570.0
Williams Bayer,387.0
Williams Block,404.0
Williams Boehm,545.0
Williams Buckridge,-96.0
Williams Dibbert,363.0
Williams Gerhold,185.0
Williams Goyette,286.0
Williams Heller,236.0
Williams Keeling,86.0
Williams Klein,-50.0
Williams Kovacek,723.0
Williams Kuhlman,733.0
Williams Kuvalis,897.0
Williams Lebsack,492.0
Williams Ledner,355.0
Williams Marquardt,952.0
Williams Mayert,434.0
Williams Mitchell,584.0
Williams Nader DDS,316.0
Williams Nikolaus,719.0
Williams Nikolaus,258.0
Williams O'Kon MD,362.0
Williams Oberbrunner,520.0
Williams Parker,618.0
Williams Pollich,305.0
Williams Pouros,5.0
Williams Reichel,661.0
Williams Rempel Sr.,305.0
Williams Renner,-139.0
Williams Rohan,580.0
Williams Satterfield,842.0
Williams Schiller MD,284.0
Williams Schuppe,53.0
Williams Sporer,829.0
Williams Stamm,480.0
Williams Torp,714.0
Williams Upton,18.0
Williams Waelchi,203.0
Williams Weber,574.0
Williams Willms,-124.0
Williams Willms I,637.0
Williams Willms JD,924.0
Williams Wisoky,788.0
Williams Yost,662.0
Willian Abernathy,135.0
Willian Barrows,-125.0
Willian Batz,710.0
Willian Baumbach,-94.0
Willian Bernier,281.0
Willian Bogisich,935.0
Willian Cassin DC,441.0
Willian Crooks,165.0
Willian Davis,226.0
Willian Durgan Sr.,514.0
Willian Hagenes,18.0
Willian Hartmann,710.0
Willian Hegmann,406.0
Willian Hickle,430.0
Willian Hickle,148.0
Willian Hoeger CPA,272.0
Willian Johns,109.0
Willian Johnson Jr.,855.0
Willian Kihn,102.0
Willian Kihn Jr.,895.0
Willian Kilback MD,5.0
Willian Koelpin,326.0
Willian Krajcik,525.0
Willian Krajcik,477.0
Willian Kuphal,-70.0
Willian Kutch,22.0
Willian Lebsack,98.0
Willian Lueilwitz LLD,425.0
Willian Muller,168.0
Willian Parker,-17.0
Willian Pouros V,164.0
Willian Predovic,83.0
Willian Renner,590.0
Willian Runte,306.0
Willian Satterfield,451.0
Willian Shields,362.0
Willian Skiles,703.0
Willian Spencer,731.0
Willian Sporer,551.0
Willian Waters,229.0
Willie Anderson,424.0
Willie Berge,180.0
Willie Collins,721.0
Willie Davis,514.0
Willie Emard,479.0
Willie Gerhold,745.0
Willie Gislason VM,863.0
Willie Grant,766.0
Willie Gutkowski,773.0
Willie Hagenes,79.0
Willie Hand,447.0
Willie Hickle,391.0
Willie Jacobs,220.0
Willie Johnson,264.0
Willie Kemmer,570.0
Willie Kilback,24.0
Willie Klocko,-8.0
Willie Langworth,610.0
Willie Larkin V,562.0
Willie Leffler,618.0
Willie Leuschke,207.0
Willie McKenzie,508.0
Willie Mohr DVM,94.0
Willie O'Conner,823.0
Willie Pfeffer,613.0
Willie Rempel V,-99.0
Willie Rogahn CPA,491.0
Willie Runte,95.0
Willie Sanford,133.0
Willie Satterfield,609.0
Willie Simonis I,170.0
Willie Sporer,139.0
Willie Sporer CPA,-62.0
Willie Stanton,-11.0
Willie Stracke,30.0
Willie Strosin,801.0
Willie Tremblay,589.0
Willie Tremblay,715.0
Willie VonRueden,205.0
Willie Waelchi,720.0
Willie Wehner MD,-5.0
Willie White,315.0
Willie Wintheiser,-2.0
Willie Wolff,680.0
Williemae Bradtke DO,813.0
Williemae Hegmann,78.0
Williemae Jacobi,161.0
Williemae Kautzer,317.0
Williemae Lang,310.0
Williemae Leuschke,809.0
Williemae Mayert,272.0
Williemae Padberg,488.0
Williemae Rosenbaum PhD,603.0
Williemae Schmidt,154.0
Williemae Stiedemann JD,819.0
Willis Aufderhar,837.0
Willis Balistreri,666.0
Willis Bradtke I,253.0
Willis Champlin,461.0
Willis Dibbert,266.0
Willis Doyle,476.0
Willis Ernser,283.0
Willis Heathcote,632.0
Willis Hegmann,229.0
Willis Hettinger,794.0
Willis Homenick,309.0
Willis Howell,-6.0
Willis Hyatt,177.0
Willis Jakubowski,376.0
Willis Jakubowski,295.0
Willis Krajcik,301.0
Willis Mayer,763.0
Willis Moore,398.0
Willis Nienow,-91.0
Willis Ortiz,31.0
Willis Powlowski PhD,228.0
Willis Raynor,17.0
Willis Ruecker,227.0
Willis Schmitt I,914.0
Willis Stark,296.0
Willis Stoltenberg,818.0
Willis Stracke,564.0
Willis Swaniawski,351.0
Willis Tremblay,610.0
Willis Windler,666.0
Willis Windler Ret.,-55.0
Willis Zemlak,348.0
Willodean Doyle Ret.,-128.0
Willodean Goodwin,350.0
Willodean Hintz,750.0
Willodean McLaughlin,749.0
Willodean Reichert DDS,151.0
Willodean Rohan,510.0
Willodean Skiles,846.0
Willodean Torphy,775.0
Willodean Wiegand,688.0
Willodean Wilkinson LLD,13.0
Willow Armstrong I,561.0
Willow Beahan I,167.0
Willow Kunze,898.0
Willow Leffler,485.0
Willow Russel,274.0
Willow Trantow,842.0
Willow Turcotte,-120.0
Willow Wuckert,44.0
Willy Anderson,486.0
Willy Bartoletti,-22.0
Willy Bartoletti DVM,-48.0
Willy Bauch,69.0
Willy Bogan,377.0
Willy Braun,134.0
Willy Cole II,19.0
Willy Crist,454.0
Willy Dicki,-130.0
Willy Fisher,148.0
Willy Fisher,86.0
Willy Goyette DC,303.0
Willy Hermiston JD,548.0
Willy Kassulke,111.0
Willy Kassulke Jr.,322.0
Willy Kautzer,71.0
Willy Kozey,683.0
Willy Lubowitz,28.0
Willy Marquardt,402.0
Willy Miller,287.0
Willy Muller,464.0
Willy Nikolaus,-46.0
Willy Ondricka,491.0
Willy Ondricka DC,354.0
Willy Rosenbaum,777.0
Willy Rowe,463.0
Willy Schiller,603.0
Willy Stroman DO,-1.0
Willy Thompson,736.0
Willy Turcotte,417.0
Wilma Bashirian,628.0
Wilma Hagenes JD,82.0
Wilma Lowe,773.0
Wilma Schiller,380.0
Wilma VonRueden,656.0
Wilma Zulauf,604.0
Wilmer Abshire,813.0
Wilmer Altenwerth,-125.0
Wilmer Beier,121.0
Wilmer Botsford,693.0
Wilmer Bruen IV,-117.0
Wilmer Cole,391.0
Wilmer Collins,16.0
Wilmer Considine DVM,812.0
Wilmer Cummings,50.0
Wilmer Douglas,-9.0
Wilmer Doyle,641.0
Wilmer Ebert,594.0
Wilmer Farrell,535.0
Wilmer Feeney,645.0
Wilmer Fisher,677.0
Wilmer Gleason,799.0
Wilmer Gutmann,155.0
Wilmer Harris,552.0
Wilmer Hegmann Jr.,370.0
Wilmer Howe,773.0
Wilmer Jerde MD,246.0
Wilmer Kautzer,483.0
Wilmer Kozey,-5.0
Wilmer Kuphal,821.0
Wilmer Kuphal,824.0
Wilmer Kuphal,676.0
Wilmer Lang,147.0
Wilmer Marquardt,826.0
Wilmer McCullough,721.0
Wilmer McCullough,791.0
Wilmer Moore,200.0
Wilmer Nader,644.0
Wilmer O'Conner,785.0
Wilmer Reinger,-3.0
Wilmer Simonis,440.0
Wilmer Stoltenberg VM,604.0
Wilmer Tremblay,629.0
Wilmer Willms,92.0
Wilmer Ziemann,183.0
Wilson Beahan,621.0
Wilson Bosco,523.0
Wilson Casper V,674.0
Wilson Corwin,144.0
Wilson Cronin,146.0
Wilson Dach,319.0
Wilson Dietrich Esq.,511.0
Wilson Doyle,403.0
Wilson DuBuque CPA,814.0
Wilson Feil,72.0
Wilson Gibson LLD,500.0
Wilson Goodwin PhD,-1.0
Wilson Goyette,362.0
Wilson Greenholt,622.0
Wilson Hahn JD,970.0
Wilson Hartmann I,514.0
Wilson Hudson LLD,617.0
Wilson Jacobs,196.0
Wilson Kautzer,-27.0
Wilson Kessler,47.0
Wilson Kilback MD,960.0
Wilson Kuhic,109.0
Wilson Kuhlman,340.0
Wilson Kunde,170.0
Wilson Kuvalis,-109.0
Wilson Littel,969.0
Wilson O'Conner,204.0
Wilson Pfeffer,56.0
Wilson Pfeffer,413.0
Wilson Sawayn,131.0
Wilson Sawayn,750.0
Wilson Schaden,38.0
Wilson Spencer,-72.0
Wilson Turner,799.0
Wilton Carroll,951.0
Wilton Cummerata,273.0
Wilton Dietrich,801.0
Wilton Farrell,300.0
Wilton Feil,702.0
Wilton Green,365.0
Wilton Harber Jr.,565.0
Wilton Hartmann,-108.0
Wilton Kozey,479.0
Wilton Lesch,316.0
Wilton Mante IV,305.0
Wilton Metz,572.0
Wilton Mueller,92.0
Wilton Rath,667.0
Wilton Rippin Ret.,-44.0
Wilton Roberts,223.0
Wilton Runolfsson,-32.0
Wilton Russel,76.0
Wilton Simonis,660.0
Wilton Weimann Esq.,-48.0
Wilton Weissnat MD,580.0
Wilton Wintheiser,338.0
Windy Beier,322.0
Windy Bruen DO,385.0
Windy Collins,606.0
Windy Daugherty,620.0
Windy Fisher DDS,393.0
Windy Greenholt,951.0
Windy Heller,-108.0
Windy Hermiston III,721.0
Windy Hintz,725.0
Windy Jacobson,601.0
Windy Kunde,867.0
Windy Luettgen DDS,419.0
Windy Ondricka,474.0
Windy Pollich,369.0
Windy Stiedemann,104.0
Windy Stoltenberg PhD,496.0
Winford Bechtelar,224.0
Winford Bednar,288.0
Winford Bergstrom,650.0
Winford Bergstrom,188.0
Winford Collier,286.0
Winford Cummings,426.0
Winford Denesik,356.0
Winford Dickens,-149.0
Winford Emmerich JD,-135.0
Winford Fahey,480.0
Winford Franecki,-68.0
Winford Gibson,318.0
Winford Grant,-58.0
Winford Greenholt,167.0
Winford Heidenreich,371.0
Winford Herman Sr.,163.0
Winford Herzog,391.0
Winford Hessel,188.0
Winford Hirthe,763.0
Winford King,809.0
Winford Koelpin,508.0
Winford Lesch,-83.0
Winford Leuschke,-176.0
Winford Mann,428.0
Winford Monahan,299.0
Winford Nicolas,282.0
Winford Nicolas Jr.,445.0
Winford Nolan,213.0
Winford Robel DC,467.0
Winford Schimmel,634.0
Winford Schoen,70.0
Winford Stroman,-92.0
Winford Swift,694.0
Winford Trantow,637.0
Winford Willms,-87.0
Winfred Abbott,-25.0
Winfred Bailey,411.0
Winfred Becker Jr.,-14.0
Winfred Bergstrom,422.0
Winfred Bogan,298.0
Winfred Breitenberg,754.0
Winfred Conroy,749.0
Winfred Cormier,381.0
Winfred Cronin DDS,476.0
Winfred Gleason,211.0
Winfred Grant,207.0
Winfred Heller,249.0
Winfred Hoeger,471.0
Winfred Hoeger,607.0
Winfred Huels,394.0
Winfred Jerde,365.0
Winfred Kertzmann,323.0
Winfred Kohler,-8.0
Winfred Ledner,77.0
Winfred Lesch MD,317.0
Winfred Lind DVM,299.0
Winfred Marks,531.0
Winfred McLaughlin,-17.0
Winfred Murphy,743.0
Winfred Nicolas,149.0
Winfred O'Keefe,822.0
Winfred O'Reilly,730.0
Winfred Roob JD,762.0
Winfred Schmeler,-92.0
Winfred Schneider III,545.0
Winfred Spencer,-69.0
Winfred Stanton,689.0
Winfred Veum MD,329.0
Winfred Willms,436.0
Winfred Yundt,270.0
Winfred Ziemann,-121.0
Winifred Conroy JD,-79.0
Winifred Corkery VM,11.0
Winifred Gibson,634.0
Winifred Greenfelder,50.0
Winifred Heaney,560.0
Winifred Jakubowski,712.0
Winifred Kassulke,660.0
Winifred Kessler,627.0
Winifred King,817.0
Winifred Metz,538.0
Winifred Pollich,971.0
Winifred Quitzon,712.0
Winifred Reinger,-66.0
Winifred Ryan,102.0
Winifred Tremblay,-42.0
Winnie Boyle,337.0
Winnie Brakus,134.0
Winnie Kilback DDS,639.0
Winnie Stehr,805.0
Winnie Wyman,-178.0
Winnifred Deckow,393.0
Winnifred Halvorson I,764.0
Winnifred Miller,925.0
Winnifred Moore,38.0
Winnifred Nader VM,791.0
Winnifred Oberbrunner,656.0
Winnifred Weber VM,59.0
Winnifred Wunsch,702.0
Winnifred Yundt Jr.,-108.0
Winnifred Ziemann,264.0
Winona Fritsch,936.0
Winona Kertzmann,838.0
Winona King,396.0
Winona Koch MD,298.0
Winona Kunde Sr.,48.0
Winona Leannon,-143.0
Winona Parker,246.0
Winona Parker DDS,437.0
Winona Schuster,660.0
Winona Terry CPA,443.0
Winston Baumbach,493.0
Winston Crooks,418.0
Winston Donnelly LLD,655.0
Winston Frami Jr.,338.0
Winston Hahn,213.0
Winston Kihn,-2.0
Winston Kub,521.0
Winston Langosh LLD,-42.0
Winston Lowe,-30.0
Winston Lowe,616.0
Winston Lowe DVM,482.0
Winston Metz Ret.,151.0
Winston Moore Sr.,551.0
Winston Osinski Ret.,783.0
Winston Pacocha DO,191.0
Winston Pagac,743.0
Winston Spinka,467.0
Winston Stokes IV,372.0
Winston Terry DDS,924.0
Winston Thompson,920.0
Winston Torp,719.0
Winston Wisozk,292.0
Winter Bahringer I,230.0
Winter Beatty,971.0
Winter Murphy II,421.0
Winter Murray DVM,590.0
Winter Osinski,144.0
Winter Sanford,734.0
Winter Schulist,566.0
Winter Senger,158.0
Wm Bartell,780.0
Wm Bashirian,-20.0
Wm Batz,820.0
Wm Beatty,338.0
Wm Blick,-57.0
Wm Borer,40.0
Wm Bradtke,943.0
Wm Braun,307.0
Wm Cassin,958.0
Wm Collier,634.0
Wm Crona,109.0
Wm Daugherty,10.0
Wm Flatley,848.0
Wm Frami,399.0
Wm Frami,638.0
Wm Franecki,817.0
Wm Gleichner,393.0
Wm Hammes,875.0
Wm Hodkiewicz,212.0
Wm Howe,-32.0
Wm Johns Ret.,745.0
Wm Johnston,101.0
Wm Kerluke,380.0
Wm Koelpin,934.0
Wm Leannon,146.0
Wm Lebsack,211.0
Wm Lehner DC,745.0
Wm Lockman,372.0
Wm Maggio,459.0
Wm Okuneva,776.0
Wm Powlowski,887.0
Wm Ruecker,770.0
Wm Schaefer,12.0
Wm Schaefer,-110.0
Wm Stamm,578.0
Wm Thiel,-70.0
Wm Turner DO,431.0
Wm Walsh,527.0
Wm Weber,572.0
Wm Wintheiser Jr.,142.0
Wm Zulauf,452.0
Wonda Balistreri,226.0
Wonda Batz JD,-16.0
Wonda Bogisich DO,56.0
Wonda Greenholt,549.0
Wonda Herman MD,593.0
Wonda Huel,885.0
Wonda Kirlin,36.0
Wonda Kohler,5.0
Wonda Little,-35.0
Wonda Maggio,111.0
Wonda McLaughlin JD,-121.0
Wonda Rolfson,305.0
Wonda Runolfsson,313.0
Wonda Schroeder DO,608.0
Wonda Terry III,477.0
Wonda Trantow,414.0
Woodrow Abshire,166.0
Woodrow Borer,473.0
Woodrow Boyer,685.0
Woodrow Buckridge,845.0
Woodrow Fritsch,236.0
Woodrow Harris,389.0
Woodrow Howe,116.0
Woodrow Johns LLD,395.0
Woodrow Kerluke,926.0
Woodrow Krajcik,449.0
Woodrow Leffler,489.0
Woodrow Leffler,846.0
Woodrow Legros,952.0
Woodrow Lubowitz,516.0
Woodrow Mann,466.0
Woodrow Marquardt,600.0
Woodrow Mayer V,707.0
Woodrow Mitchell,776.0
Woodrow Moen JD,646.0
Woodrow Murphy,166.0
Woodrow Nitzsche,789.0
Woodrow Okuneva,178.0
Woodrow Ondricka,176.0
Woodrow Parisian,410.0
Woodrow Ratke,301.0
Woodrow Reilly V,446.0
Woodrow Reinger,854.0
Woodrow Rempel LLD,534.0
Woodrow Ritchie,72.0
Woodrow Rohan,737.0
Woodrow Rowe,38.0
Woodrow Schroeder,584.0
Woodrow Stehr,601.0
Woodrow Wintheiser,513.0
Woodrow Zieme,394.0
Wyatt Anderson CPA,610.0
Wyatt Bashirian,580.0
Wyatt Becker,702.0
Wyatt Ernser,141.0
Wyatt Fay,326.0
Wyatt Friesen IV,300.0
Wyatt Gerhold DO,188.0
Wyatt Gerlach,284.0
Wyatt Green,-155.0
Wyatt Hackett,527.0
Wyatt Hettinger,435.0
Wyatt Hickle,-51.0
Wyatt Hills,31.0
Wyatt Hintz,215.0
Wyatt Homenick Jr.,566.0
Wyatt Huel LLD,406.0
Wyatt Johnson DC,355.0
Wyatt Koepp V,559.0
Wyatt Kuhn,292.0
Wyatt Kuphal V,435.0
